#Parameters = {cpw=150; L2=0.5; R=4; b=3; sigma_z=0.2; wakelength=100; wakelength0=10000}
#"s / cm"	"Z [Real Part]"
#------------------------
-1.3936950933368	-9.6536005767985e-14
-1.3928096896574	-9.9522192147286e-14
-1.3919242859781	-1.0259878191352e-13
-1.3910388822987	-1.0576845095544e-13
-1.3901534786193	-1.0903394936791e-13
-1.3892680749399	-1.1239809800120e-13
-1.3883826712606	-1.1586380354061e-13
-1.3874972675812	-1.1943405588663e-13
-1.3866118639018	-1.2311192628695e-13
-1.3857264602224	-1.2690057436055e-13
-1.3848410565431	-1.3080324110729e-13
-1.3839556528637	-1.3482325691066e-13
-1.3830702491843	-1.3896405295414e-13
-1.3821848455049	-1.4322915498831e-13
-1.3812994418256	-1.4762218573419e-13
-1.3804140381462	-1.5214686983100e-13
-1.3795286344668	-1.5680703790383e-13
-1.3786432307875	-1.6160663525718e-13
-1.3777578271081	-1.6654972797647e-13
-1.3768724234287	-1.7164049967221e-13
-1.3759870197493	-1.7688324555373e-13
-1.3751016160700	-1.8228238263758e-13
-1.3742162123906	-1.8784245559800e-13
-1.3733308087112	-1.9356814475832e-13
-1.3724454050318	-1.9946427818324e-13
-1.3715600013525	-2.0553582639822e-13
-1.3706745976731	-2.1178790444683e-13
-1.3697891939937	-2.1822577652625e-13
-1.3689037903143	-2.2485484859849e-13
-1.3680183866350	-2.3168067841224e-13
-1.3671329829556	-2.3870898765153e-13
-1.3662475792762	-2.4594566331392e-13
-1.3653621755968	-2.5339675644137e-13
-1.3644767719175	-2.6106848965742e-13
-1.3635913682381	-2.6896725389569e-13
-1.3627059645587	-2.7709960685634e-13
-1.3618205608794	-2.8547228656964e-13
-1.3609351572000	-2.9409221548644e-13
-1.3600497535206	-3.0296650369283e-13
-1.3591643498412	-3.1210246048158e-13
-1.3582789461619	-3.2150759803982e-13
-1.3573935424825	-3.3118964728331e-13
-1.3565081388031	-3.4115655302495e-13
-1.3556227351237	-3.5141648495597e-13
-1.3547373314444	-3.6197785307741e-13
-1.3538519277650	-3.7284930030480e-13
-1.3529665240856	-3.8403971232916e-13
-1.3520811204062	-3.9555822560731e-13
-1.3511957167269	-4.0741422517008e-13
-1.3503103130475	-4.1961735222809e-13
-1.3494249093681	-4.3217751655197e-13
-1.3485395056888	-4.4510490975521e-13
-1.3476541020094	-4.5840999526638e-13
-1.3467686983300	-4.7210351807535e-13
-1.3458832946506	-4.8619651857643e-13
-1.3449978909713	-5.0070033520035e-13
-1.3441124872919	-5.1562662401260e-13
-1.3432270836125	-5.3098736912422e-13
-1.3423416799331	-5.4679488540940e-13
-1.3414562762538	-5.6306182045255e-13
-1.3405708725744	-5.7980116357405e-13
-1.3396854688950	-5.9702625474351e-13
-1.3388000652156	-6.1475079918790e-13
-1.3379146615363	-6.3298887964538e-13
-1.3370292578569	-6.5175497824090e-13
-1.3361438541775	-6.7106398490502e-13
-1.3352584504981	-6.9093119995684e-13
-1.3343730468188	-7.1137235041890e-13
-1.3334876431394	-7.3240359823513e-13
-1.3326022394600	-7.5404155057733e-13
-1.3317168357807	-7.7630327946366e-13
-1.3308314321013	-7.9920633001157e-13
-1.3299460284219	-8.2276872668239e-13
-1.3290606247425	-8.4700898365443e-13
-1.3281752210632	-8.7194613158142e-13
-1.3272898173838	-8.9759971750671e-13
-1.3264044137044	-9.2398981301951e-13
-1.3255190100250	-9.5113703214577e-13
-1.3246336063457	-9.7906254756347e-13
-1.3237482026663	-1.0077881069089e-12
-1.3228627989869	-1.0373360556638e-12
-1.3219773953075	-1.0677293505849e-12
-1.3210919916282	-1.0989915595205e-12
-1.3202065879488	-1.1311468601064e-12
-1.3193211842694	-1.1642200728749e-12
-1.3184357805901	-1.1982366835335e-12
-1.3175503769107	-1.2332228594118e-12
-1.3166649732313	-1.2692054869790e-12
-1.3157795695519	-1.3062122008321e-12
-1.3148941658726	-1.3442713837453e-12
-1.3140087621932	-1.3834121810964e-12
-1.3131233585138	-1.4236645226274e-12
-1.3122379548344	-1.4650591178373e-12
-1.3113525511551	-1.5076274871773e-12
-1.3104671474757	-1.5514019981297e-12
-1.3095817437963	-1.5964158890296e-12
