#
#"s / mm"	"Z [Real Part]"
#------------------------
-0.49384155557467	-0.0041562102878676
-0.48744185740994	-0.0044070552701814
-0.48104215924521	-0.0046696021330628
-0.47464246108048	-0.0049441230728377
-0.46824276291575	-0.0052308742638568
-0.46184306475102	-0.0055300936732915
-0.45544336658630	-0.0058419987831314
-0.44904366842157	-0.0061667842572628
-0.44264397025684	-0.0065046195249683
-0.43624427209211	-0.0068556463206978
-0.42984457392738	-0.0072199761669611
-0.42344487576265	-0.0075976878222984
-0.41704517759792	-0.0079888247011328
-0.41064547943319	-0.0083933922674612
-0.40424578126846	-0.0088113554478355
-0.39784608310374	-0.0092426360426481
-0.39144638493901	-0.0096871101908670
-0.38504668677428	-0.010144605835543
-0.37864698860955	-0.010614900295830
-0.37224729044482	-0.011097717905001
-0.36584759228009	-0.011592727729189
-0.35944789411536	-0.012099541415062
-0.35304819595063	-0.012617711187047
-0.34664849778591	-0.013146727986711
-0.34024879962118	-0.013686019817776
-0.33384910145645	-0.014234950262292
-0.32744940329172	-0.014792817230905
-0.32104970512699	-0.015358851956136
-0.31465000696226	-0.015932218258158
-0.30825030879753	-0.016512012057339
-0.30185061063280	-0.017097261202472
-0.29545091246808	-0.017686925620029
-0.28905121430335	-0.018279897791654
-0.28265151613862	-0.018875003599900
-0.27625181797389	-0.019471003516268
-0.26985211980916	-0.020066594176831
-0.26345242164443	-0.020660410344077
-0.25705272347970	-0.021251027279105
-0.25065302531497	-0.021836963508780
-0.24425332715025	-0.022416684021587
-0.23785362898552	-0.022988603845692
-0.23145393082079	-0.023551092047532
-0.22505423265606	-0.024102476160211
-0.21865453449133	-0.024641047014480
-0.21225483632660	-0.025165063972579
-0.20585513816187	-0.025672760492374
-0.19945543999714	-0.026162350146741
-0.19305574183242	-0.026632032955882
-0.18665604366769	-0.027080002059514
-0.18025634550296	-0.027504450717486
-0.17385664733823	-0.027903579560248
-0.16745694917350	-0.028275604150016
-0.16105725100877	-0.028618762752470
-0.15465755284404	-0.028931324217138
-0.14825785467931	-0.029211596112942
-0.14185815651458	-0.029457932906927
-0.13545845834986	-0.029668744146833
-0.12905876018513	-0.029842502792814
-0.12265906202040	-0.029977753391445
-0.11625936385567	-0.030073120292864
-0.10985966569094	-0.030127315671621
-0.10345996752621	-0.030139147477375
-0.097060269361483	-0.030107527139785
-0.090660571196755	-0.030031476940676
-0.084260873032026	-0.029910137113369
-0.077861174867297	-0.029742772574806
-0.071461476702568	-0.029528779203432
-0.065061778537839	-0.029267689708888
-0.058662080373111	-0.028959178793478
-0.052262382208382	-0.028603068068226
-0.045862684043653	-0.028199330088247
-0.039462985878924	-0.027748091798406
-0.033063287714196	-0.027249637478349
-0.026663589549467	-0.026704410750157
-0.020263891384738	-0.026113015983833
-0.013864193220009	-0.025476218950669
-0.0074644950552806	-0.024794946496368
-0.0010647968905518	-0.024070285714028
0.0053349012741771	-0.023303482055759
0.011734599438906	-0.022495936713936
0.018134297603635	-0.021649203344889
0.024533995768364	-0.020764983730953
0.030933693933092	-0.019845122901719
0.037333392097821	-0.018891603313827
0.043733090262550	-0.017906538320069
0.050132788427279	-0.016892164862676
0.056532486592007	-0.015850835445798
0.062932184756736	-0.014785009422003
0.069331882921465	-0.013697243702507
0.075731581086194	-0.012590182759190
0.082131279250922	-0.011466548356522
0.088530977415651	-0.010329128632324
0.094930675580380	-0.0091807667307901
0.10133037374511	-0.0080243491953574
0.10773007190984	-0.0068627939136683
0.11412977007457	-0.0056990379236743
0.12052946823930	-0.0045360250087085
0.12692916640402	-0.0033766931551328
0.13332886456875	-0.0022239621073702
0.13972856273348	-0.0010807209485683
0.14612826089821	5.0184251005802e-05
0.15252795906294	0.0011659624225171
0.15892765722767	0.0022638893604048
0.16532735539240	0.0033413191673631
0.17172705355713	0.0043956953573139
0.17812675172185	0.0054245614083879
0.18452644988658	0.0064255708829381
0.19092614805131	0.0073964969371498
0.19732584621604	0.0083352412330430
0.20372554438077	0.0092398420898475
0.21012524254550	0.010108481960563
0.21652494071023	0.010939494080923
0.22292463887496	0.011731368274221
0.22932433703968	0.012482755975419
0.23572403520441	0.013192474299355
0.24212373336914	0.013859509216132
0.24852343153387	0.014483017783581
0.25492312969860	0.015062329578361
0.26132282786333	0.015596947120839
0.26772252602806	0.016086545446843
0.27412222419279	0.016530970707761
0.28052192235751	0.016930237995786
0.28692162052224	0.017284528273733
0.29332131868697	0.017594184468975
0.29972101685170	0.017859706777684
0.30612071501643	0.018081747242783
0.31252041318116	0.018261103578692
0.31892011134589	0.018398712318097
0.32531980951062	0.018495641356159
0.33171950767535	0.018553081920269
0.33811920584007	0.018572340052612
0.34451890400480	0.018554827624612
0.35091860216953	0.018502052952649
0.35731830033426	0.018415611107699
0.36371799849899	0.018297173988734
0.37011769666372	0.018148480186277
0.37651739482845	0.017971324707960
0.38291709299318	0.017767548675438
0.38931679115790	0.017539029041909
0.39571648932263	0.017287668362435
0.40211618748736	0.017015384746850
0.40851588565209	0.016724101984715
0.41491558381682	0.016415739928300
0.42131528198155	0.016092205194894
0.42771498014628	0.015755382204983
0.43411467831101	0.015407124635174
0.44051437647573	0.015049247307323
0.44691407464046	0.014683518557273
0.45331377280519	0.014311653118193
0.45971347096992	0.013935305555322
0.46611316913465	0.013556064290541
0.47251286729938	0.013175446228770
0.47891256546411	0.012794892029170
0.48531226362884	0.012415762022768
0.49171196179356	0.012039332787688
0.49811165995829	0.011666794385457
0.50451135812302	0.011299248233440
0.51091105628775	0.010937705600421
0.51731075445248	0.010583086690169
0.52371045261721	0.010236220297891
0.53011015078194	0.0098978440254957
0.53650984894667	0.0095686050407432
0.54290954711139	0.0092490613586370
0.54930924527612	0.0089396836366734
0.55570894344085	0.0086408574685743
0.56210864160558	0.0083528861445278
0.56850833977031	0.0080759938394318
0.57490803793504	0.0078103291780304
0.58130773609977	0.0075559691316880
0.58770743426450	0.0073129231926136
0.59410713242922	0.0070811377611492
0.60050683059395	0.0068605006990750
0.60690652875868	0.0066508459891091
0.61330622692341	0.0064519584762144
0.61970592508814	0.0062635786502172
0.62610562325287	0.0060854074447659
0.63250532141760	0.0059171110425445
0.63890501958233	0.0057583256581223
0.64530471774706	0.0056086622894753
0.65170441591178	0.0054677113952545
0.65810411407651	0.0053350474582773
0.66450381224124	0.0052102333967717
0.67090351040597	0.0050928247653620
0.67730320857070	0.0049823737138856
0.68370290673543	0.0048784326593712
0.69010260490016	0.0047805576612548
0.69650230306489	0.0046883114998417
0.70290200122961	0.0046012664538767
0.70930169939434	0.0045190067997749
0.71570139755907	0.0044411310327732
0.72210109572380	0.0043672538295435
0.72850079388853	0.0042970077505043
0.73490049205326	0.0042300446792928
0.74130019021799	0.0041660370019430
0.74769988838272	0.0041046785127824
0.75409958654744	0.0040456850533246
0.76049928471217	0.0039887948776596
0.76689898287690	0.0039337687574908
0.77329868104163	0.0038803898392392
0.77969837920636	0.0038284632738353
0.78609807737109	0.0037778156521647
0.79249777553582	0.0037282942783606
0.79889747370055	0.0036797663166824
0.80529717186527	0.0036321178326562
0.81169687003000	0.0035852527532887
0.81809656819473	0.0035390917555238
0.82449626635946	0.0034935710886272
0.83089596452419	0.0034486413278850
0.83729566268892	0.0034042660574924
0.84369536085365	0.0033604205096028
0.85009505901838	0.0033170901742241
0.85649475718311	0.0032742694116582
0.86289445534783	0.0032319600846122
0.86929415351256	0.0031901702353914
0.87569385167729	0.0031489128473540
0.88209354984202	0.0031082046934442
0.88849324800675	0.0030680652858264
0.89489294617148	0.0030285159101440
0.90129264433621	0.0029895787494485
0.90769234250094	0.0029512761029672
0.91409204066566	0.0029136296822996
0.92049173883039	0.0028766599872237
0.92689143699512	0.0028403857442122
0.93329113515985	0.0028048234244376
0.93969083332458	0.0027699868440034
0.94609053148931	0.0027358868428466
0.95249022965404	0.0027025310535771
0.95888992781877	0.0026699237499737
0.96528962598349	0.0026380657865547
0.97168932414822	0.0026069546140041
0.97808902231295	0.0025765843626260
0.98448872047768	0.0025469459903459
0.99088841864241	0.0025180274791815
0.99728811680714	0.0024898140800611
1.0036878149719	0.0024622885883881
1.0100875131366	0.0024354316474285
1.0164872113013	0.0024092220680253
1.0228869094661	0.0023836371521414
1.0292866076308	0.0023586530155109
1.0356863057955	0.0023342449005239
1.0420860039602	0.0023103874818473
1.0484857021250	0.0022870551544564
1.0548854002897	0.0022642223057263
1.0612850984544	0.0022418635701540
1.0676847966192	0.0022199540704963
1.0740844947839	0.0021984696410367
1.0804841929486	0.0021773870224655
1.0868838911133	0.0021566840336699
1.0932835892781	0.0021363397183457
1.0996832874428	0.0021163344784467
1.1060829856075	0.0020966501846760
1.1124826837723	0.0020772702580662
1.1188823819370	0.0020581797239233
1.1252820801017	0.0020393652273191
1.1316817782664	0.0020208150202320
1.1380814764312	0.0020025189027202
1.1444811745959	0.0019844681261675
1.1508808727606	0.0019666552687210
1.1572805709254	0.0019490740930604
1.1636802690901	0.0019317194163905
1.1700799672548	0.0019145869876037
1.1764796654195	0.0018976733894477
1.1828793635843	0.0018809759610316
1.1892790617490	0.0018644927359889
1.1956787599137	0.0018482223906369
1.2020784580785	0.0018321641686526
1.2084781562432	0.0018163177789304
1.2148778544079	0.0018006832558355
1.2212775525726	0.0017852607990144
1.2276772507374	0.0017700506097522
1.2340769489021	0.0017550527300287
1.2404766470668	0.0017402669109100
1.2468763452316	0.0017256925178209
1.2532760433963	0.0017113284911765
1.2596757415610	0.0016971733525698
1.2660754397257	0.0016832252375221
1.2724751378905	0.0016694819415370
1.2788748360552	0.0016559409653405
1.2852745342199	0.0016425995574976
1.2916742323847	0.0016294547428952
1.2980739305494	0.0016165033361690
1.3044736287141	0.0016037419417318
1.3108733268788	0.0015911669506964
1.3172730250436	0.0015787745406597
1.3236727232083	0.0015665606760583
1.3300724213730	0.0015545211140021
1.3364721195378	0.0015426514144035
1.3428718177025	0.0015309469711378
1.3492715158672	0.0015194030623446
1.3556712140319	0.0015080149199336
1.3620709121967	0.0014967778120855
1.3684706103614	0.0014856871248358
1.3748703085261	0.0014747384461379
1.3812700066909	0.0014639276284046
1.3876697048556	0.0014532508265808
1.3940694030203	0.0014427045023822
1.4004691011851	0.0014322854007709
1.4068687993498	0.0014219905228289
1.4132684975145	0.0014118170904007
1.4196681956792	0.0014017625191259
1.4260678938440	0.0013918243924468
1.4324675920087	0.0013820004441042
1.4388672901734	0.0013722885542617
1.4452669883382	0.0013626867406217
1.4516666865029	0.0013531931527310
1.4580663846676	0.0013438060590731
1.4644660828323	0.0013345238432709
1.4708657809971	0.0013253450120866
1.4772654791618	0.0013162682065142
1.4836651773265	0.0013072922176617
1.4900648754913	0.0012984159895590
1.4964645736560	0.0012896386121160
1.5028642718207	0.0012809592948096
1.5092639699854	0.0012723773213090
