#Parameters = {L2=0.5; R=4; b=3; cond_ss=1450000; cpw=14; sigma_z=0.02; wakelength=100; wakelength0=1}
#"s / cm"	"Z [Real Part]"
#------------------------
0.085481116996514	0.0032438474071827
0.086311083137886	0.0031890718806726
0.087141049279258	0.0031352493720554
0.087971015420629	0.0030824098563602
0.088800981562001	0.0030305911426393
0.089630947703372	0.0029798353266440
0.090460913844744	0.0029301856210839
0.091290879986116	0.0028816835966052
0.092120846127487	0.0028343668557446
0.092950812268859	0.0027882671128106
0.093780778410230	0.0027434087232468
0.094610744551602	0.0026998076925995
0.095440710692974	0.0026574711322482
0.096270676834345	0.0026163971321966
0.097100642975717	0.0025765749720012
0.097930609117088	0.0025379855833932
0.098760575258460	0.0025006021499695
0.099590541399832	0.0024643907757952
0.10042050754120	0.0024293112613846
0.10125047368257	0.0023953180218410
0.10208043982395	0.0023623611571666
0.10291040596532	0.0023303876601763
0.10374037210669	0.0022993426810192
0.10457033824806	0.0022691707317098
0.10540030438943	0.0022398167569516
0.10623027053080	0.0022112270450302
0.10706023667218	0.0021833499854009
0.10789020281355	0.0021561367206013
0.10872016895492	0.0021295417134132
0.10955013509629	0.0021035232232158
0.11038010123766	0.0020780436418167
0.11121006737903	0.0020530696324402
0.11204003352041	0.0020285721010152
0.11286999966178	0.0020045260595997
0.11369996580315	0.0019809104095957
0.11452993194452	0.0019577076831268
0.11535989808589	0.0019349037953096
0.11618986422726	0.0019124877642250
0.11701983036864	0.0018904513465754
0.11784979651001	0.0018687886075151
0.11867976265138	0.0018474954485718
0.11950972879275	0.0018265691330993
0.12033969493412	0.0018060078274229
0.12116966107549	0.0017858101770697
0.12199962721687	0.0017659749568446
0.12282959335824	0.0017465007766884
0.12365955949961	0.0017273858226269
0.12448952564098	0.0017086276550351
0.12531949178235	0.0016902230695821
0.12614945792372	0.0016721679899899
0.12697942406509	0.0016544574095598
0.12780939020647	0.0016370854074339
0.12863935634784	0.0016200452023047
0.12946932248921	0.0016033292357551
0.13029928863058	0.0015869292828412
0.13112925477195	0.0015708365711358
0.13195922091332	0.0015550418856457
0.13278918705470	0.0015395356584372
0.13361915319607	0.0015243080777698
0.13444911933744	0.0015093492381800
0.13527908547881	0.0014946493121636
0.13610905162018	0.0014801987162519
0.13693901776155	0.0014659882953217
0.13776898390293	0.0014520094926488
0.13859895004430	0.0014382544428235
0.13942891618567	0.0014247160091346
0.14025888232704	0.0014113877611585
0.14108884846841	0.0013982638825804
0.14191881460978	0.0013853390446026
0.14274878075116	0.0013726082897065
0.14357874689253	0.0013600669807072
0.14440871303390	0.0013477108217319
0.14523867917527	0.0013355359211395
0.14606864531664	0.0013235388586551
0.14689861145801	0.0013117167045304
0.14772857759939	0.0013000669485390
0.14855854374076	0.0012885873709829
0.14938850988213	0.0012772759040870
0.15021847602350	0.0012661304925340
0.15104844216487	0.0012551489819912
0.15187840830624	0.0012443290453283
0.15270837444761	0.0012336681513491
0.15353834058899	0.0012231635650849
0.15436830673036	0.0012128123754923
0.15519827287173	0.0012026115868621
0.15602823901310	0.0011925582278405
0.15685820515447	0.0011826494159815
0.15768817129584	0.0011728823654409
0.15851813743722	0.0011632543363370
0.15934810357859	0.0011537625464303
0.16017806971996	0.0011444040807730
0.16100803586133	0.0011351758497147
0.16183800200270	0.0011260746298856
0.16266796814407	0.0011170971765711
0.16349793428545	0.0011082403468844
0.16432790042682	0.0010995011939137
0.16515786656819	0.0010908770227265
0.16598783270956	0.0010823653835361
0.16681779885093	0.0010739640295764
0.16764776499230	0.0010656708738208
0.16847773113368	0.0010574839401081
0.16930769727505	0.0010494013271316
0.17013766341642	0.0010414211905193
0.17096762955779	0.0010335417261618
0.17179759569916	0.0010257611789688
0.17262756184053	0.0010180778867164
0.17345752798191	0.0010104903188400
0.17428749412328	0.0010029970997848
0.17511746026465	0.00099559698759310
0.17594742640602	0.00098828879510892
0.17677739254739	0.00098107130301026
0.17760735868876	0.00097394317428493
0.17843732483013	0.00096690290533944
0.17926729097151	0.00095994884983306
0.18009725711288	0.00095307929455674
0.18092722325425	0.00094629256415367
0.18175718939562	0.00093958712076008
0.18258715553699	0.00093296161871829
0.18341712167836	0.00092641488311382
0.18424708781974	0.00091994583535750
